고유 ID,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,관리자,지역-1,주문 번호-1,반품?
240,2015-12-03,2015-12-03,당일 배송,JD-16060,주정자,소비자,제주시,제주특별자치도,대한민국,OFF-LA-10003644,사무용품,라벨,"Novimex Removable Labels, Adjustable",23776.2,3,0,4957.2,정신,호남,,
241,2015-12-03,2015-12-03,당일 배송,JD-16060,주정자,소비자,제주시,제주특별자치도,대한민국,OFF-LA-10004918,사무용품,라벨,"Harbour Creations Round Labels, Alphabetical",13402.8,2,0,1285.2,정신,호남,,
242,2015-12-03,2015-12-03,당일 배송,JD-16060,주정자,소비자,제주시,제주특별자치도,대한민국,FUR-CH-10003551,가구,의자,"Hon Swivel Stool, Black",657777.6,4,0,315669.6,정신,호남,,
244,2015-05-03,2015-05-06,빠른 배송,RH-19495,최지호,소비자,금산군,충청남도,대한민국,OFF-ST-10004365,사무용품,수납용품,"Fellowes Shelving, Wire Frame",240900.03,5,0.17,86982.03,금나나,충청,,
264,2015-11-06,2015-11-10,표준 배송,SV-20365,원철규,소비자,용인시,경기도,대한민국,OFF-SU-10000207,사무용품,일반 사무용품,"Kleencut Box Cutter, High Speed",123700.5,7,0.5,-64367.1,김성식,수도권,,
266,2015-07-09,2015-07-14,표준 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,OFF-AR-10004990,사무용품,필기구,"Boston Highlighters, Blue",51967.98,3,0.1,21306.78,김성식,수도권,,
269,2015-02-26,2015-02-28,특급 배송,DF-13135,문익현,소비자,부평구,인천광역시,대한민국,OFF-SU-10003863,사무용품,일반 사무용품,"Kleencut Letter Opener, High Speed",80967.6,3,0,25887.6,김성식,수도권,,
270,2015-02-02,2015-02-04,빠른 배송,GD-14590,심상재,기업 고객,보성군,전라남도,대한민국,FUR-CH-10003950,가구,의자,"Novimex Executive Leather Armchair, Black",340989.57,1,0.27,-112135.23,정신,호남,,
271,2015-02-02,2015-02-04,빠른 배송,GD-14590,심상재,기업 고객,보성군,전라남도,대한민국,OFF-LA-10000950,사무용품,라벨,"Avery Color Coded Labels, 5000 Label Set",44372.448,6,0.47,-26864.352,정신,호남,,
272,2015-02-02,2015-02-04,빠른 배송,GD-14590,심상재,기업 고객,보성군,전라남도,대한민국,OFF-AR-10003554,사무용품,필기구,"Stanley Canvas, Blue",106973.928,4,0.47,-48474.072,정신,호남,,
287,2015-11-10,2015-11-12,특급 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,TEC-PH-10004261,사무기기,전화기,"Nokia Signal Booster, Full Size",281091.6,2,0,78703.2,김성식,수도권,,
288,2015-11-10,2015-11-12,특급 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,OFF-PA-10000579,사무용품,종이,"Xerox Computer Printout Paper, Recycled",187425,7,0,65545.2,김성식,수도권,,
289,2015-11-10,2015-11-12,특급 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,FUR-CH-10004694,가구,의자,"Office Star Rocking Chair, Black",988747.2,7,0,355786.2,김성식,수도권,,
290,2015-10-27,2015-11-01,표준 배송,TB-21520,차호성,소비자,진도군,전라남도,대한민국,OFF-AP-10003598,사무용품,가전,"Breville Refrigerator, Red",879329.556,2,0.17,116532.756,정신,호남,,
292,2015-05-07,2015-05-13,표준 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,TEC-AC-10003895,사무기기,악세사리,"Enermax Mouse, Bluetooth",164383.2,4,0,72216,김성식,수도권,IN-2015-10419,Yes
293,2015-05-07,2015-05-13,표준 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,TEC-MA-10000317,사무기기,전산기기,"StarTech Receipt Printer, Red",329653.8,3,0,6517.8,김성식,수도권,IN-2015-10419,Yes
294,2015-05-07,2015-05-13,표준 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,OFF-BI-10003475,사무용품,바인더,"Wilson Jones Index Tab, Recycled",41677.2,6,0,19094.4,김성식,수도권,IN-2015-10419,Yes
295,2015-05-07,2015-05-13,표준 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,TEC-PH-10003927,사무기기,전화기,"Nokia Audio Dock, with Caller ID",170074.8,1,0,64627.2,김성식,수도권,IN-2015-10419,Yes
319,2015-02-09,2015-02-15,표준 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,FUR-TA-10004050,가구,탁자,"Lesro Coffee Table, Fully Assembled",206831.52,4,0.8,-310308.48,김성식,수도권,,
320,2015-02-09,2015-02-15,표준 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,OFF-ST-10003306,사무용품,수납용품,"Eldon File Cart, Single Width",261874.8,4,0.5,-209610,김성식,수도권,,
321,2015-02-09,2015-02-15,표준 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,TEC-MA-10000684,사무기기,전산기기,"Okidata Calculator, White",25857,1,0.5,-21205.8,김성식,수도권,,
322,2015-02-09,2015-02-15,표준 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,OFF-BI-10002632,사무용품,바인더,"Acco Binding Machine, Recycled",26239.5,1,0.5,-12071.7,김성식,수도권,,
331,2015-05-27,2015-06-02,표준 배송,BD-11770,류설주,소비자,예산군,충청남도,대한민국,OFF-SU-10001709,사무용품,일반 사무용품,"Kleencut Scissors, High Speed",45471.6,2,0,19522.8,금나나,충청,,
332,2015-01-08,2015-01-12,빠른 배송,NF-18595,조동관,홈 오피스,용인시,경기도,대한민국,TEC-MA-10002468,사무기기,전산기기,"Panasonic Inkjet, White",2216970,7,0,266036.4,김성식,수도권,,
335,2015-11-24,2015-11-29,표준 배송,PG-18820,반미애,소비자,공주시,충청남도,대한민국,OFF-SU-10003221,사무용품,일반 사무용품,"Acme Trimmer, Easy Grip",99902.88,4,0.47,-77332.32,금나나,충청,,
336,2015-11-24,2015-11-29,표준 배송,PG-18820,반미애,소비자,공주시,충청남도,대한민국,FUR-CH-10001138,가구,의자,"Office Star Swivel Stool, Black",255412.692,2,0.27,48923.892,금나나,충청,,
351,2015-04-10,2015-04-10,당일 배송,CM-12715,성수인,기업 고객,함평군,전라남도,대한민국,OFF-ST-10000622,사무용품,수납용품,"Rogers File Cart, Single Width",72460.8,1,0.5,-60894,정신,호남,,
352,2015-04-10,2015-04-10,당일 배송,CM-12715,성수인,기업 고객,함평군,전라남도,대한민국,OFF-EN-10000539,사무용품,봉투,"Ames Clasp Envelope, with clear poly window",16432.2,3,0.5,-15789.6,정신,호남,,
353,2015-04-10,2015-04-10,당일 배송,CM-12715,성수인,기업 고객,함평군,전라남도,대한민국,OFF-EN-10001162,사무용품,봉투,"GlobeWeis Mailers, Set of 50",58981.5,3,0.5,-8307.9,정신,호남,,
370,2015-06-21,2015-06-23,빠른 배송,PJ-18835,나혜령,기업 고객,안양시,경기도,대한민국,OFF-AR-10001952,사무용품,필기구,"BIC Canvas, Easy-Erase",165148.2,3,0,44523,김성식,수도권,,
371,2015-06-21,2015-06-23,빠른 배송,PJ-18835,나혜령,기업 고객,안양시,경기도,대한민국,FUR-CH-10001477,가구,의자,"Novimex Chairmat, Black",384917.4,7,0,165362.4,김성식,수도권,,
372,2015-09-24,2015-09-24,당일 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,TEC-MA-10003624,사무기기,전산기기,"StarTech Inkjet, Wireless",554049.72,2,0.1,221611.32,정신,호남,,
379,2015-06-18,2015-06-20,특급 배송,BW-11110,노희도,기업 고객,공주시,충청남도,대한민국,OFF-LA-10000506,사무용품,라벨,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",44676,4,0,12852,금나나,충청,,
380,2015-06-18,2015-06-20,특급 배송,BW-11110,노희도,기업 고객,공주시,충청남도,대한민국,FUR-TA-10001889,가구,탁자,"Bevis Conference Table, Fully Assembled",3303071.1,5,0.3,-755100.9,금나나,충청,,
381,2015-11-01,2015-11-03,빠른 배송,DJ-13630,심소연,소비자,경주시,경상북도,대한민국,OFF-BI-10003397,사무용품,바인더,"Acco Hole Reinforcements, Clear",12484.8,2,0,5202,최진수,영남,,
397,2015-03-31,2015-04-02,빠른 배송,VG-21790,백유린,소비자,음성군,충청북도,대한민국,TEC-AC-10001835,사무기기,악세사리,"Belkin Mouse, Programmable",129162.6,3,0,17992.8,금나나,충청,,
408,2015-08-03,2015-08-08,표준 배송,VG-21805,양재연,기업 고객,양천구,서울특별시,대한민국,OFF-SU-10000866,사무용품,일반 사무용품,"Elite Trimmer, Serrated",117412.2,3,0,14045.4,김성식,수도권,,
409,2015-08-03,2015-08-08,표준 배송,VG-21805,양재연,기업 고객,양천구,서울특별시,대한민국,FUR-CH-10000660,가구,의자,"Novimex Executive Leather Armchair, Adjustable",929260.8,2,0,288068.4,김성식,수도권,,
435,2015-10-20,2015-10-23,빠른 배송,SS-20515,나한빛,홈 오피스,여수시,전라남도,대한민국,OFF-BI-10003025,사무용품,바인더,"Cardinal Binding Machine, Durable",104590.8,2,0,18788.4,정신,호남,,
436,2015-08-21,2015-08-24,빠른 배송,VP-21730,우시정,홈 오피스,하남시,경기도,대한민국,OFF-ST-10004583,사무용품,수납용품,"Eldon Shelving, Single Width",148257,3,0,7344,김성식,수도권,,
449,2015-02-21,2015-02-28,표준 배송,EA-14035,노혜미,기업 고객,양산시,경상남도,대한민국,OFF-EN-10003508,사무용품,봉투,"GlobeWeis Peel and Seal, with clear poly window",152571.6,6,0,71604,최진수,영남,,
450,2015-02-21,2015-02-28,표준 배송,EA-14035,노혜미,기업 고객,양산시,경상남도,대한민국,TEC-CO-10004689,사무기기,복사기,"Canon Ink, Color",303123.6,2,0,57589.2,최진수,영남,,
466,2015-04-19,2015-04-23,표준 배송,NF-18475,남경화,홈 오피스,무안군,전라남도,대한민국,OFF-PA-10004756,사무용품,종이,"SanDisk Cards & Envelopes, Multicolor",355786.2,7,0,24847.2,정신,호남,,
467,2015-04-19,2015-04-23,표준 배송,NF-18475,남경화,홈 오피스,무안군,전라남도,대한민국,OFF-ST-10000220,사무용품,수납용품,"Rogers Shelving, Industrial",127724.4,2,0,22950,정신,호남,,
468,2015-04-19,2015-04-23,표준 배송,NF-18475,남경화,홈 오피스,무안군,전라남도,대한민국,OFF-PA-10003139,사무용품,종이,"SanDisk Parchment Paper, Recycled",33904.8,2,0,12484.8,정신,호남,,
469,2015-04-19,2015-04-23,표준 배송,NF-18475,남경화,홈 오피스,무안군,전라남도,대한민국,OFF-BI-10002287,사무용품,바인더,"Acco Index Tab, Clear",8200.8,1,0,2937.6,정신,호남,,
471,2015-08-05,2015-08-11,표준 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,OFF-LA-10003141,사무용품,라벨,"Hon Shipping Labels, Laser Printer Compatible",25514.28,4,0.45,2258.28,김성식,수도권,,
488,2015-08-24,2015-08-28,표준 배송,SN-20560,이서준,홈 오피스,영등포구,서울특별시,대한민국,OFF-EN-10004144,사무용품,봉투,"Cameo Clasp Envelope, Security-Tint",48592.8,4,0,17380.8,김성식,수도권,,
502,2015-07-07,2015-07-08,특급 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,OFF-ST-10004331,사무용품,수납용품,"Eldon Folders, Single Width",34700.4,2,0,3427.2,김성식,수도권,,
504,2015-10-20,2015-10-23,특급 배송,EB-13870,임영수,소비자,성북구,서울특별시,대한민국,OFF-BI-10000389,사무용품,바인더,"Ibico Binding Machine, Clear",387675.072,9,0.17,-79403.328,김성식,수도권,ID-2015-23068,Yes
521,2015-12-15,2015-12-17,빠른 배송,DB-13120,차수아,기업 고객,시흥시,경기도,대한민국,OFF-LA-10000879,사무용품,라벨,"Hon File Folder Labels, Alphabetical",15532.56,3,0.4,1487.16,김성식,수도권,IN-2015-24069,Yes
522,2015-12-15,2015-12-17,빠른 배송,DB-13120,차수아,기업 고객,시흥시,경기도,대한민국,OFF-SU-10000866,사무용품,일반 사무용품,"Elite Trimmer, Serrated",46964.88,2,0.4,-21946.32,김성식,수도권,IN-2015-24069,Yes
536,2015-07-18,2015-07-23,표준 배송,KB-16585,최영롱,기업 고객,종로구,서울특별시,대한민국,TEC-AC-10002702,사무기기,악세사리,"Enermax Keyboard, Bluetooth",170258.4,2,0,5079.6,김성식,수도권,,
546,2015-01-21,2015-01-25,표준 배송,PW-19030,민형석,기업 고객,고창군,전라북도,대한민국,OFF-AR-10003110,사무용품,필기구,"Sanford Sketch Pad, Water Color",52611.192,2,0.47,-24868.008,정신,호남,,
565,2015-12-24,2015-12-29,표준 배송,BT-11440,고아담,소비자,광주시,경기도,대한민국,OFF-AR-10001850,사무용품,필기구,"BIC Highlighters, Fluorescent",34185.708,2,0.17,-1677.492,김성식,수도권,,
566,2015-06-08,2015-06-12,빠른 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,OFF-PA-10003511,사무용품,종이,"Green Bar Memo Slips, 8.5 x 11",38721.24,2,0.1,17178.84,김성식,수도권,,
567,2015-06-08,2015-06-12,빠른 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,OFF-AP-10003917,사무용품,가전,"KitchenAid Stove, Silver",4716775.8,9,0.1,1676910.6,김성식,수도권,,
574,2015-08-17,2015-08-21,표준 배송,KB-16600,안보규,기업 고객,성북구,서울특별시,대한민국,FUR-FU-10001770,가구,가구류,"Deflect-O Clock, Erganomic",99817.2,2,0,49878,김성식,수도권,,
575,2015-08-17,2015-08-21,표준 배송,KB-16600,안보규,기업 고객,성북구,서울특별시,대한민국,FUR-BO-10001934,가구,책장,"Bush Library with Doors, Metal",3339500.4,9,0,267138,김성식,수도권,,
576,2015-08-17,2015-08-21,표준 배송,KB-16600,안보규,기업 고객,성북구,서울특별시,대한민국,FUR-CH-10002966,가구,의자,"Harbour Creations Swivel Stool, Red",183722.4,1,0,5508,김성식,수도권,,
582,2015-09-25,2015-09-28,빠른 배송,MG-17875,김주경,홈 오피스,영암군,전라남도,대한민국,FUR-BO-10002000,가구,책장,"Ikea Classic Bookcase, Metal",2264944.68,6,0.1,125821.08,정신,호남,,
583,2015-12-16,2015-12-21,표준 배송,DM-13525,최현,기업 고객,용산구,서울특별시,대한민국,FUR-CH-10000294,가구,의자,"Office Star Swivel Stool, Red",887094,5,0,195075,김성식,수도권,,
585,2015-07-30,2015-08-02,특급 배송,VM-21685,노우석,홈 오피스,구로구,서울특별시,대한민국,TEC-AC-10000896,사무기기,악세사리,"Belkin Numeric Keypad, Erganomic",64061.1,2,0.47,-36306.9,김성식,수도권,,
594,2015-10-29,2015-11-04,표준 배송,LH-16900,김차연,소비자,전주시,전라북도,대한민국,OFF-ST-10004768,사무용품,수납용품,"Eldon Lockers, Industrial",404715.6,2,0,169952.4,정신,호남,,
595,2015-10-29,2015-11-04,표준 배송,LH-16900,김차연,소비자,전주시,전라북도,대한민국,OFF-ST-10001694,사무용품,수납용품,"Smead Folders, Blue",35679.6,2,0,11383.2,정신,호남,,
609,2015-09-08,2015-09-10,특급 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,OFF-BI-10004589,사무용품,바인더,"Avery Binding Machine, Economy",134505.36,3,0.1,5893.56,최진수,영남,,
610,2015-09-08,2015-09-10,특급 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,OFF-AR-10000780,사무용품,필기구,"BIC Highlighters, Easy-Erase",35251.2,2,0.1,10159.2,최진수,영남,,
611,2015-09-08,2015-09-10,특급 배송,PB-19210,이수혜,기업 고객,연제구,부산광역시,대한민국,OFF-FA-10002539,사무용품,파스너,"Stockwell Rubber Bands, Metal",29853.36,2,0.1,1272.96,최진수,영남,,
648,2015-06-18,2015-06-24,표준 배송,RE-19450,배세훈,소비자,구리시,경기도,대한민국,TEC-PH-10001725,사무기기,전화기,"Motorola Speaker Phone, Cordless",270565.2,2,0,13525.2,김성식,수도권,,
649,2015-06-18,2015-06-24,표준 배송,RE-19450,배세훈,소비자,구리시,경기도,대한민국,OFF-BI-10000106,사무용품,바인더,"Cardinal Hole Reinforcements, Clear",19584,4,0,6609.6,김성식,수도권,,
662,2015-09-03,2015-09-08,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,TEC-AC-10001352,사무기기,악세사리,"SanDisk Numeric Keypad, Bluetooth",225828,4,0,24724.8,김성식,수도권,,
663,2015-09-03,2015-09-08,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,TEC-AC-10003861,사무기기,악세사리,"Enermax Keyboard, Erganomic",248686.2,3,0,27264.6,김성식,수도권,,
664,2015-09-03,2015-09-08,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,FUR-TA-10001089,가구,탁자,"Hon Computer Table, with Bottom Storage",2118138.12,6,0.3,60349.32,김성식,수도권,,
668,2015-12-16,2015-12-21,표준 배송,AG-10525,조성길,기업 고객,강북구,서울특별시,대한민국,TEC-MA-10004822,사무기기,전산기기,"Epson Calculator, Durable",47460.6,2,0.5,-27570.6,김성식,수도권,,
674,2015-10-14,2015-10-20,표준 배송,SV-20365,원철규,소비자,용인시,경기도,대한민국,OFF-BI-10000389,사무용품,바인더,"Ibico Binding Machine, Clear",326954.88,7,0.1,-36328.32,김성식,수도권,,
676,2015-11-15,2015-11-21,표준 배송,CL-12700,한우빈,홈 오피스,수원시,경기도,대한민국,OFF-FA-10000974,사무용품,파스너,"Stockwell Paper Clips, Bulk Pack",85741.2,6,0,34149.6,김성식,수도권,,
677,2015-11-15,2015-11-21,표준 배송,CL-12700,한우빈,홈 오피스,수원시,경기도,대한민국,TEC-AC-10000860,사무기기,악세사리,"Enermax Numeric Keypad, USB",168728.4,3,0,20196,김성식,수도권,,
678,2015-11-15,2015-11-21,표준 배송,CL-12700,한우빈,홈 오피스,수원시,경기도,대한민국,FUR-BO-10004852,가구,책장,"Sauder Classic Bookcase, Traditional",1334129.4,3,0,493608.6,김성식,수도권,,
679,2015-11-15,2015-11-21,표준 배송,CL-12700,한우빈,홈 오피스,수원시,경기도,대한민국,OFF-ST-10001214,사무용품,수납용품,"Smead Box, Industrial",34425,3,0,16799.4,김성식,수도권,,
680,2015-11-15,2015-11-21,표준 배송,CL-12700,한우빈,홈 오피스,수원시,경기도,대한민국,TEC-PH-10000499,사무기기,전화기,"Motorola Smart Phone, Full Size",4588806.6,7,0,688224.6,김성식,수도권,,
681,2015-11-15,2015-11-21,표준 배송,CL-12700,한우빈,홈 오피스,수원시,경기도,대한민국,TEC-AC-10003408,사무기기,악세사리,"Enermax Keyboard, Programmable",86659.2,1,0,25979.4,김성식,수도권,,
701,2015-05-04,2015-05-09,표준 배송,JR-15670,성미령,소비자,순천시,전라남도,대한민국,OFF-EN-10001975,사무용품,봉투,"Kraft Business Envelopes, Security-Tint",50306.4,3,0,6517.8,정신,호남,,
